seed,attention,step,loss,train_accuracy,train_tokens
2026,dense,102,4.243320941925049,0.0,4
2026,dense,103,4.861041069030762,0.0,4
2026,dense,104,4.578277587890625,0.0,4
2026,dense,105,4.5510783195495605,0.0,4
2026,dense,106,4.53587532043457,0.0,4
2026,dense,107,4.386419296264648,0.0,4
2026,dense,108,4.60793399810791,0.0,4
2026,dense,109,4.353100776672363,0.0,4
2026,dense,110,4.550174713134766,0.0,4
2026,dense,111,4.669070243835449,0.0,4
2026,dense,112,4.902642250061035,0.0,4
2026,dense,113,4.843062400817871,0.0,4
2026,dense,114,4.668102741241455,0.0,4
2026,dense,115,5.05744743347168,0.0,4
2026,dense,116,4.667299747467041,0.0,4
2026,dense,117,4.353044033050537,0.0,4
2026,dense,118,4.572936058044434,0.0,4
2026,dense,119,4.330886363983154,0.0,4
2026,dense,120,4.486831188201904,0.0,4
2026,dense,121,4.670212268829346,0.0,4
2026,dense,122,4.505992889404297,0.0,4
2026,dense,123,4.541845321655273,0.0,4
2026,dense,124,4.634988784790039,0.0,4
2026,dense,125,4.4356160163879395,0.0,4
2026,dense,126,4.694272994995117,0.0,4
2026,dense,127,4.278216361999512,0.0,4
2026,dense,128,4.199864387512207,0.25,4
2026,dense,129,4.4636664390563965,0.0,4
2026,dense,130,4.493251323699951,0.0,4
2026,dense,131,4.40914249420166,0.0,4
2026,dense,132,4.824126243591309,0.0,4
2026,dense,133,4.601984024047852,0.0,4
2026,dense,134,4.057117462158203,0.0,4
2026,dense,135,4.454342842102051,0.0,4
2026,dense,136,4.251595973968506,0.0,4
2026,dense,137,4.448418140411377,0.0,4
2026,dense,138,4.626396179199219,0.0,4
2026,dense,139,4.436054229736328,0.0,4
2026,dense,140,4.589222431182861,0.0,4
2026,dense,141,4.6258931159973145,0.0,4
2026,dense,142,4.408513069152832,0.0,4
2026,dense,143,4.944141864776611,0.0,4
2026,dense,144,4.652117729187012,0.0,4
2026,dense,145,4.833183288574219,0.0,4
2026,dense,146,4.602035999298096,0.0,4
2026,dense,147,4.775233745574951,0.0,4
2026,dense,148,4.899334907531738,0.0,4
2026,dense,149,4.223499774932861,0.0,4
2026,dense,150,4.4781036376953125,0.0,4
2026,dense,151,4.186825752258301,0.0,4
2026,dense,152,4.56466007232666,0.0,4
2026,dense,153,4.4903669357299805,0.0,4
2026,dense,154,4.548454284667969,0.0,4
2026,dense,155,4.865829944610596,0.0,4
2026,dense,156,4.805524826049805,0.0,4
2026,dense,157,4.285741806030273,0.0,4
2026,dense,158,4.394377708435059,0.0,4
2026,dense,159,4.431402683258057,0.0,4
2026,dense,160,4.563612461090088,0.0,4
2026,dense,161,3.9474730491638184,0.0,4
2026,dense,162,4.43366813659668,0.0,4
2026,dense,163,4.251339912414551,0.0,4
2026,dense,164,4.633139610290527,0.0,4
2026,dense,165,4.000358581542969,0.0,4
2026,dense,166,5.035508155822754,0.0,4
2026,dense,167,4.5786452293396,0.0,4
2026,dense,168,4.739113807678223,0.0,4
2026,dense,169,4.721713066101074,0.0,4
2026,dense,170,4.324706077575684,0.0,4
2026,dense,171,5.057129859924316,0.0,4
2026,dense,172,4.0916595458984375,0.25,4
2026,dense,173,4.213322162628174,0.0,4
2026,dense,174,4.766717910766602,0.0,4
2026,dense,175,4.450633525848389,0.0,4
2026,dense,176,4.460306644439697,0.0,4
2026,dense,177,4.807644844055176,0.0,4
2026,dense,178,4.446159839630127,0.0,4
2026,dense,179,4.430363178253174,0.0,4
2026,dense,180,4.529583930969238,0.0,4
2026,dense,181,4.056174278259277,0.0,4
2026,dense,182,4.700638771057129,0.0,4
2026,dense,183,4.13471794128418,0.0,4
2026,dense,184,4.401817321777344,0.0,4
2026,dense,185,4.646519660949707,0.0,4
2026,dense,186,4.086930274963379,0.25,4
2026,dense,187,3.921900510787964,0.0,4
2026,dense,188,4.293217658996582,0.0,4
2026,dense,189,4.123520851135254,0.0,4
2026,dense,190,4.812411785125732,0.0,4
2026,dense,191,4.277929306030273,0.0,4
2026,dense,192,4.14370584487915,0.0,4
2026,dense,193,4.4630584716796875,0.0,4
2026,dense,194,4.24152946472168,0.0,4
2026,dense,195,4.437891006469727,0.0,4
2026,dense,196,4.581923007965088,0.0,4
2026,dense,197,4.476572036743164,0.0,4
2026,dense,198,4.503163814544678,0.0,4
2026,dense,199,4.625127792358398,0.0,4
2026,dense,200,4.338649749755859,0.0,4
2026,dense,201,4.289961338043213,0.0,4
2026,dense,202,3.9567346572875977,0.0,4
2026,dense,203,4.44911003112793,0.0,4
2026,dense,204,4.204690933227539,0.0,4
2026,dense,205,4.2121405601501465,0.0,4
2026,dense,206,4.400637626647949,0.0,4
2026,dense,207,4.260490417480469,0.0,4
2026,dense,208,4.07663106918335,0.25,4
2026,dense,209,4.647180080413818,0.0,4
2026,dense,210,4.081233978271484,0.0,4
2026,dense,211,4.356847286224365,0.0,4
2026,dense,212,4.588323593139648,0.0,4
2026,dense,213,4.246779441833496,0.0,4
2026,dense,214,4.556818962097168,0.0,4
2026,dense,215,4.798557281494141,0.0,4
2026,dense,216,4.145229339599609,0.0,4
2026,dense,217,4.751598358154297,0.0,4
2026,dense,218,4.111981391906738,0.0,4
2026,dense,219,4.533618450164795,0.0,4
2026,dense,220,3.865386962890625,0.0,4
2026,dense,221,4.355334281921387,0.0,4
2026,dense,222,4.288651466369629,0.0,4
2026,dense,223,4.349193572998047,0.0,4
2026,dense,224,4.649296760559082,0.0,4
2026,dense,225,4.079582691192627,0.0,4
2026,dense,226,4.1238508224487305,0.0,4
2026,dense,227,4.228703022003174,0.0,4
2026,dense,228,3.959202766418457,0.0,4
2026,dense,229,4.382791996002197,0.0,4
2026,dense,230,4.163961887359619,0.0,4
2026,dense,231,3.853379964828491,0.0,4
2026,dense,232,5.206945896148682,0.0,4
2026,dense,233,4.337947845458984,0.0,4
2026,dense,234,4.439628601074219,0.0,4
2026,dense,235,3.9898390769958496,0.0,4
2026,dense,236,4.638308048248291,0.0,4
2026,dense,237,4.698605537414551,0.0,4
2026,dense,238,3.9825358390808105,0.0,4
2026,dense,239,3.9650931358337402,0.0,4
2026,dense,240,4.04628849029541,0.0,4
2026,dense,241,3.744349956512451,0.25,4
2026,dense,242,4.539041042327881,0.0,4
2026,dense,243,4.43449592590332,0.0,4
2026,dense,244,3.969499111175537,0.0,4
2026,dense,245,4.041497707366943,0.0,4
2026,dense,246,4.375893592834473,0.0,4
2026,dense,247,4.389481544494629,0.0,4
2026,dense,248,4.545074462890625,0.0,4
2026,dense,249,4.226703643798828,0.0,4
2026,dense,250,4.729117393493652,0.0,4
2026,sliding_window,1,4.444784641265869,0.0,4
2026,sliding_window,2,4.98826789855957,0.0,4
2026,sliding_window,3,5.461202621459961,0.0,4
2026,sliding_window,4,5.146178245544434,0.0,4
2026,sliding_window,5,5.0531110763549805,0.0,4
2026,sliding_window,6,5.37360143661499,0.0,4
2026,sliding_window,7,4.936601638793945,0.0,4
2026,sliding_window,8,4.824692249298096,0.0,4
2026,sliding_window,9,4.980090618133545,0.0,4
2026,sliding_window,10,4.441643714904785,0.0,4
2026,sliding_window,11,5.032003879547119,0.0,4
2026,sliding_window,12,4.5819411277771,0.0,4
2026,sliding_window,13,5.0047926902771,0.0,4
2026,sliding_window,14,4.431793212890625,0.0,4
2026,sliding_window,15,5.209005355834961,0.0,4
2026,sliding_window,16,5.48188591003418,0.0,4
2026,sliding_window,17,5.149110794067383,0.0,4
2026,sliding_window,18,4.956512451171875,0.0,4
2026,sliding_window,19,5.100943565368652,0.0,4
2026,sliding_window,20,5.356754302978516,0.0,4
2026,sliding_window,21,5.1734747886657715,0.0,4
2026,sliding_window,22,5.115635395050049,0.0,4
2026,sliding_window,23,5.146739959716797,0.0,4
2026,sliding_window,24,4.639717102050781,0.0,4
2026,sliding_window,25,4.987674713134766,0.0,4
2026,sliding_window,26,4.967255115509033,0.0,4
2026,sliding_window,27,4.978859901428223,0.0,4
2026,sliding_window,28,4.74521017074585,0.0,4
2026,sliding_window,29,5.390005111694336,0.0,4
2026,sliding_window,30,4.988913536071777,0.0,4
2026,sliding_window,31,5.347482681274414,0.0,4
2026,sliding_window,32,4.949098110198975,0.0,4
2026,sliding_window,33,5.123856067657471,0.0,4
2026,sliding_window,34,4.772722244262695,0.0,4
2026,sliding_window,35,4.9577226638793945,0.0,4
2026,sliding_window,36,5.045693874359131,0.0,4
2026,sliding_window,37,5.09296989440918,0.0,4
2026,sliding_window,38,4.814432621002197,0.0,4
2026,sliding_window,39,4.812642574310303,0.0,4
2026,sliding_window,40,5.144926071166992,0.0,4
2026,sliding_window,41,4.7105021476745605,0.0,4
2026,sliding_window,42,5.272055149078369,0.0,4
2026,sliding_window,43,4.516414642333984,0.0,4
2026,sliding_window,44,5.066515922546387,0.0,4
2026,sliding_window,45,4.900211334228516,0.0,4
2026,sliding_window,46,4.82767915725708,0.0,4
2026,sliding_window,47,4.957904815673828,0.0,4
2026,sliding_window,48,4.472869873046875,0.0,4
2026,sliding_window,49,4.836440086364746,0.0,4
2026,sliding_window,50,4.371211051940918,0.0,4
2026,sliding_window,51,4.433994293212891,0.0,4
2026,sliding_window,52,4.850374221801758,0.0,4
2026,sliding_window,53,4.814313888549805,0.0,4
2026,sliding_window,54,5.590019702911377,0.0,4
2026,sliding_window,55,4.857799053192139,0.0,4
2026,sliding_window,56,4.909828186035156,0.0,4
2026,sliding_window,57,4.550976753234863,0.0,4
2026,sliding_window,58,4.966375350952148,0.0,4
2026,sliding_window,59,5.236083030700684,0.0,4
2026,sliding_window,60,5.17939567565918,0.0,4
2026,sliding_window,61,4.76726770401001,0.0,4
2026,sliding_window,62,5.012785911560059,0.0,4
2026,sliding_window,63,4.925220489501953,0.0,4
2026,sliding_window,64,4.972579002380371,0.0,4
2026,sliding_window,65,4.665872097015381,0.0,4
2026,sliding_window,66,4.821743011474609,0.0,4
2026,sliding_window,67,4.727225303649902,0.0,4
2026,sliding_window,68,4.491702079772949,0.0,4
2026,sliding_window,69,4.499268054962158,0.0,4
2026,sliding_window,70,5.011137008666992,0.0,4
2026,sliding_window,71,4.786952018737793,0.0,4
2026,sliding_window,72,5.270033359527588,0.0,4
2026,sliding_window,73,5.01444149017334,0.0,4
2026,sliding_window,74,4.6836113929748535,0.0,4
2026,sliding_window,75,4.315135955810547,0.25,4
2026,sliding_window,76,4.949497222900391,0.0,4
2026,sliding_window,77,4.3445634841918945,0.0,4
2026,sliding_window,78,5.25068473815918,0.0,4
2026,sliding_window,79,4.999311923980713,0.0,4
2026,sliding_window,80,4.453157424926758,0.0,4
2026,sliding_window,81,5.105483531951904,0.0,4
2026,sliding_window,82,4.8365044593811035,0.25,4
2026,sliding_window,83,5.000043869018555,0.0,4
2026,sliding_window,84,4.656189441680908,0.25,4
2026,sliding_window,85,4.183506965637207,0.0,4
2026,sliding_window,86,5.090020179748535,0.0,4
2026,sliding_window,87,4.2133073806762695,0.0,4
2026,sliding_window,88,4.92379903793335,0.0,4
2026,sliding_window,89,4.667991638183594,0.0,4
2026,sliding_window,90,5.058018684387207,0.0,4
2026,sliding_window,91,4.802077293395996,0.0,4
2026,sliding_window,92,4.34361457824707,0.0,4
2026,sliding_window,93,4.227776050567627,0.0,4
2026,sliding_window,94,4.6053361892700195,0.0,4
2026,sliding_window,95,4.148698806762695,0.5,4
2026,sliding_window,96,4.23847770690918,0.25,4
2026,sliding_window,97,4.755358695983887,0.0,4
2026,sliding_window,98,4.6311235427856445,0.0,4
2026,sliding_window,99,5.074511528015137,0.0,4
2026,sliding_window,100,4.337297439575195,0.0,4
2026,sliding_window,101,4.515349388122559,0.0,4
2026,sliding_window,102,4.280315399169922,0.0,4
2026,sliding_window,103,4.892868995666504,0.0,4
2026,sliding_window,104,4.594695091247559,0.0,4
2026,sliding_window,105,4.588359832763672,0.0,4
2026,sliding_window,106,4.520148277282715,0.0,4
2026,sliding_window,107,4.400015830993652,0.0,4
2026,sliding_window,108,4.631332874298096,0.0,4
2026,sliding_window,109,4.394862174987793,0.0,4
2026,sliding_window,110,4.603919982910156,0.0,4
2026,sliding_window,111,4.684360027313232,0.0,4
2026,sliding_window,112,4.967140197753906,0.0,4
2026,sliding_window,113,4.873628616333008,0.0,4
2026,sliding_window,114,4.713674545288086,0.0,4
2026,sliding_window,115,5.087423801422119,0.0,4
2026,sliding_window,116,4.704154968261719,0.0,4
2026,sliding_window,117,4.39975643157959,0.0,4
2026,sliding_window,118,4.559118270874023,0.0,4
2026,sliding_window,119,4.371166706085205,0.0,4
2026,sliding_window,120,4.513696193695068,0.0,4
2026,sliding_window,121,4.710658073425293,0.0,4
2026,sliding_window,122,4.612293243408203,0.0,4
2026,sliding_window,123,4.580394744873047,0.0,4
2026,sliding_window,124,4.6959333419799805,0.0,4
2026,sliding_window,125,4.455660820007324,0.0,4
2026,sliding_window,126,4.725093364715576,0.0,4
2026,sliding_window,127,4.308465957641602,0.0,4
2026,sliding_window,128,4.226080894470215,0.25,4
2026,sliding_window,129,4.532784461975098,0.0,4
2026,sliding_window,130,4.563315391540527,0.0,4
2026,sliding_window,131,4.45490837097168,0.0,4
2026,sliding_window,132,4.879456520080566,0.0,4
2026,sliding_window,133,4.61940860748291,0.0,4
2026,sliding_window,134,4.0901570320129395,0.0,4
2026,sliding_window,135,4.527205467224121,0.0,4
2026,sliding_window,136,4.267784118652344,0.0,4
2026,sliding_window,137,4.487697124481201,0.0,4
2026,sliding_window,138,4.631735324859619,0.0,4
2026,sliding_window,139,4.478801727294922,0.0,4
2026,sliding_window,140,4.607561111450195,0.0,4
2026,sliding_window,141,4.6550445556640625,0.0,4
2026,sliding_window,142,4.42850399017334,0.0,4
2026,sliding_window,143,4.96639347076416,0.0,4
2026,sliding_window,144,4.7516069412231445,0.0,4
2026,sliding_window,145,4.79494571685791,0.0,4
2026,sliding_window,146,4.650335311889648,0.0,4
2026,sliding_window,147,4.881933212280273,0.0,4
2026,sliding_window,148,4.922099590301514,0.0,4
2026,sliding_window,149,4.21604061126709,0.0,4
2026,sliding_window,150,4.50722074508667,0.0,4
2026,sliding_window,151,4.250407695770264,0.0,4
2026,sliding_window,152,4.588500022888184,0.0,4
2026,sliding_window,153,4.509768009185791,0.0,4
2026,sliding_window,154,4.579523086547852,0.0,4
2026,sliding_window,155,4.884857654571533,0.0,4
2026,sliding_window,156,4.833006858825684,0.0,4
2026,sliding_window,157,4.316802024841309,0.0,4
2026,sliding_window,158,4.397644519805908,0.0,4
2026,sliding_window,159,4.481159210205078,0.0,4
2026,sliding_window,160,4.611998558044434,0.0,4
2026,sliding_window,161,4.022551536560059,0.0,4
2026,sliding_window,162,4.497770309448242,0.0,4
2026,sliding_window,163,4.2923054695129395,0.0,4
2026,sliding_window,164,4.692614555358887,0.0,4
2026,sliding_window,165,4.04598331451416,0.0,4
2026,sliding_window,166,5.0972137451171875,0.0,4
2026,sliding_window,167,4.620413303375244,0.0,4
2026,sliding_window,168,4.749171257019043,0.0,4
2026,sliding_window,169,4.7086896896362305,0.0,4
2026,sliding_window,170,4.394384384155273,0.0,4
2026,sliding_window,171,5.108432292938232,0.0,4
2026,sliding_window,172,4.099489212036133,0.25,4
2026,sliding_window,173,4.280358791351318,0.0,4
2026,sliding_window,174,4.810903549194336,0.0,4
2026,sliding_window,175,4.45316219329834,0.0,4
2026,sliding_window,176,4.495879173278809,0.0,4
2026,sliding_window,177,4.749650955200195,0.0,4
2026,sliding_window,178,4.489362716674805,0.0,4
2026,sliding_window,179,4.4533257484436035,0.0,4
2026,sliding_window,180,4.5490264892578125,0.0,4
2026,sliding_window,181,4.075704574584961,0.0,4
2026,sliding_window,182,4.751344680786133,0.0,4
2026,sliding_window,183,4.130198955535889,0.0,4
2026,sliding_window,184,4.420985221862793,0.0,4
2026,sliding_window,185,4.68312406539917,0.0,4
2026,sliding_window,186,4.144961357116699,0.25,4
2026,sliding_window,187,3.914048194885254,0.0,4
2026,sliding_window,188,4.330994606018066,0.0,4
2026,sliding_window,189,4.15846061706543,0.0,4
2026,sliding_window,190,4.8095293045043945,0.0,4
2026,sliding_window,191,4.318459510803223,0.0,4
2026,sliding_window,192,4.155943393707275,0.0,4
2026,sliding_window,193,4.462352752685547,0.0,4
2026,sliding_window,194,4.286596298217773,0.0,4
2026,sliding_window,195,4.462345600128174,0.0,4
2026,sliding_window,196,4.616491317749023,0.0,4
2026,sliding_window,197,4.476413249969482,0.0,4
2026,sliding_window,198,4.502166748046875,0.0,4
2026,sliding_window,199,4.670259475708008,0.0,4
2026,sliding_window,200,4.354916572570801,0.0,4
2026,sliding_window,201,4.289639949798584,0.0,4
2026,sliding_window,202,3.977553129196167,0.0,4
2026,sliding_window,203,4.565122604370117,0.0,4
2026,sliding_window,204,4.224044322967529,0.0,4
2026,sliding_window,205,4.290522575378418,0.0,4
2026,sliding_window,206,4.398489952087402,0.0,4
2026,sliding_window,207,4.235159873962402,0.0,4
2026,sliding_window,208,4.085860252380371,0.0,4
2026,sliding_window,209,4.656024932861328,0.0,4
2026,sliding_window,210,4.123562812805176,0.0,4
2026,sliding_window,211,4.368659496307373,0.0,4
2026,sliding_window,212,4.589992523193359,0.0,4
2026,sliding_window,213,4.255615234375,0.0,4
2026,sliding_window,214,4.601583957672119,0.0,4
2026,sliding_window,215,4.777280807495117,0.0,4
2026,sliding_window,216,4.125044345855713,0.0,4
2026,sliding_window,217,4.727372646331787,0.0,4
2026,sliding_window,218,4.1677350997924805,0.0,4
2026,sliding_window,219,4.554925918579102,0.0,4
2026,sliding_window,220,3.832940101623535,0.0,4
2026,sliding_window,221,4.394761085510254,0.0,4
2026,sliding_window,222,4.346594333648682,0.0,4
2026,sliding_window,223,4.375702857971191,0.0,4
2026,sliding_window,224,4.73736047744751,0.0,4
2026,sliding_window,225,4.094135284423828,0.0,4
2026,sliding_window,226,4.066240310668945,0.0,4
2026,sliding_window,227,4.248478889465332,0.0,4
2026,sliding_window,228,3.9418866634368896,0.0,4
2026,sliding_window,229,4.407777309417725,0.0,4
2026,sliding_window,230,4.1583333015441895,0.0,4
2026,sliding_window,231,3.8712944984436035,0.0,4
2026,sliding_window,232,5.225068092346191,0.0,4
2026,sliding_window,233,4.346796989440918,0.0,4
2026,sliding_window,234,4.511624813079834,0.0,4
2026,sliding_window,235,3.9984731674194336,0.0,4
2026,sliding_window,236,4.673216342926025,0.0,4
2026,sliding_window,237,4.751230239868164,0.0,4
2026,sliding_window,238,3.983616352081299,0.0,4
2026,sliding_window,239,3.9711833000183105,0.0,4
2026,sliding_window,240,4.078617572784424,0.0,4
2026,sliding_window,241,3.733034372329712,0.25,4
2026,sliding_window,242,4.552406311035156,0.0,4
2026,sliding_window,243,4.40993070602417,0.0,4
2026,sliding_window,244,4.011144161224365,0.0,4
2026,sliding_window,245,4.037012100219727,0.0,4
2026,sliding_window,246,4.3458333015441895,0.0,4
2026,sliding_window,247,4.407881736755371,0.0,4
2026,sliding_window,248,4.553791522979736,0.0,4
2026,sliding_window,249,4.290721416473389,0.0,4
2026,sliding_window,250,4.729020595550537,0.0,4
2026,csa,1,5.01300048828125,0.0,4
2026,csa,2,5.261820316314697,0.0,4
2026,csa,3,4.799253463745117,0.0,4
2026,csa,4,5.170932292938232,0.0,4
2026,csa,5,4.909946441650391,0.0,4
2026,csa,6,4.557137489318848,0.0,4
2026,csa,7,5.282431125640869,0.0,4
2026,csa,8,5.365085601806641,0.0,4
2026,csa,9,4.715418338775635,0.0,4
2026,csa,10,5.096678733825684,0.0,4
2026,csa,11,5.042089939117432,0.0,4
2026,csa,12,5.098119258880615,0.0,4
2026,csa,13,5.285765647888184,0.0,4
2026,csa,14,5.112619400024414,0.0,4
2026,csa,15,5.432369232177734,0.0,4
2026,csa,16,4.372628211975098,0.0,4
2026,csa,17,4.765782833099365,0.0,4
2026,csa,18,4.264469623565674,0.25,4
2026,csa,19,4.933557510375977,0.0,4
2026,csa,20,4.786757946014404,0.0,4
2026,csa,21,4.733196258544922,0.0,4
2026,csa,22,5.000593662261963,0.0,4
2026,csa,23,5.186655044555664,0.0,4
2026,csa,24,4.798170566558838,0.0,4
2026,csa,25,5.070880889892578,0.0,4
2026,csa,26,4.5548014640808105,0.0,4
2026,csa,27,4.797932147979736,0.0,4
2026,csa,28,5.168787956237793,0.0,4
2026,csa,29,4.766172409057617,0.0,4
2026,csa,30,4.676172256469727,0.0,4
2026,csa,31,4.7138519287109375,0.0,4
2026,csa,32,4.826311111450195,0.0,4
2026,csa,33,5.4537153244018555,0.0,4
2026,csa,34,5.551250457763672,0.0,4
2026,csa,35,4.839138031005859,0.25,4
2026,csa,36,5.508819580078125,0.0,4
2026,csa,37,4.980260848999023,0.0,4
2026,csa,38,4.917911529541016,0.0,4
2026,csa,39,4.683250427246094,0.0,4
2026,csa,40,4.48009729385376,0.0,4
2026,csa,41,4.7623291015625,0.0,4
2026,csa,42,5.4024152755737305,0.0,4
2026,csa,43,4.843426704406738,0.0,4
2026,csa,44,4.872808456420898,0.0,4
2026,csa,45,4.791687965393066,0.0,4
2026,csa,46,4.9514007568359375,0.0,4
2026,csa,47,5.454672336578369,0.0,4
2026,csa,48,4.876049995422363,0.25,4
2026,csa,49,5.061526775360107,0.0,4
2026,csa,50,4.739374160766602,0.0,4
2026,csa,51,5.309164047241211,0.0,4
2026,csa,52,4.481512546539307,0.0,4
2026,csa,53,4.923765182495117,0.0,4
2026,csa,54,5.315060615539551,0.0,4
2026,csa,55,4.386960029602051,0.0,4
2026,csa,56,5.0213704109191895,0.0,4
2026,csa,57,5.307889938354492,0.0,4
2026,csa,58,5.074939727783203,0.0,4
2026,csa,59,4.893321990966797,0.0,4
2026,csa,60,5.180267333984375,0.0,4
2026,csa,61,4.666731834411621,0.0,4
2026,csa,62,5.336912155151367,0.0,4
2026,csa,63,4.417725086212158,0.0,4
2026,csa,64,4.825595855712891,0.0,4
2026,csa,65,4.421225547790527,0.0,4
2026,csa,66,4.2160563468933105,0.0,4
2026,csa,67,4.667807102203369,0.0,4
2026,csa,68,4.588323593139648,0.0,4
2026,csa,69,4.7232666015625,0.0,4
2026,csa,70,5.244668483734131,0.0,4
2026,csa,71,5.117471694946289,0.0,4
2026,csa,72,3.8537232875823975,0.0,4
2026,csa,73,4.913364410400391,0.0,4
2026,csa,74,4.567898750305176,0.0,4
2026,csa,75,4.713118076324463,0.0,4
2026,csa,76,4.8326826095581055,0.0,4
2026,csa,77,4.422271728515625,0.0,4
2026,csa,78,4.874331474304199,0.0,4
2026,csa,79,5.196102142333984,0.0,4
2026,csa,80,5.437960147857666,0.0,4
2026,csa,81,4.492196083068848,0.0,4
2026,csa,82,4.493135452270508,0.0,4
2026,csa,83,5.089963436126709,0.0,4
2026,csa,84,5.117348670959473,0.0,4
2026,csa,85,4.711300849914551,0.0,4
2026,csa,86,4.753808975219727,0.0,4
2026,csa,87,4.362351417541504,0.0,4
2026,csa,88,5.2296929359436035,0.0,4
2026,csa,89,5.130318641662598,0.0,4
2026,csa,90,4.9704108238220215,0.0,4
2026,csa,91,4.825782775878906,0.0,4
2026,csa,92,4.691496849060059,0.0,4
2026,csa,93,4.664270401000977,0.0,4
2026,csa,94,5.186593055725098,0.0,4
2026,csa,95,4.549159526824951,0.0,4
2026,csa,96,4.40574836730957,0.0,4
2026,csa,97,4.8149003982543945,0.0,4
